year,economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity,account_fin,account_mob,account,dig_account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,receive_agriculture,merchantpay_dig,pay_utilities,domestic_remittances,anydigpayment,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9a,fin9b,fin10,fin11_0,fin11_1,fin11_2,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin13_1,fin13a,fin13b,fin13c,fin13d,fin13e,fin13f,fin13f_1,fin14a,fin14b,fin14c,fin14d,fin14e,fin15,fin16,fin17a,fin17b,fin17c,fin17d,fin17e,fin17f,fin18,fin19,fin20,fin21,fin22a,fin22a_1,fin22b,fin22c,fin22d,fin22e,fin22f,fin22g,fin22h,fin23,fin24,fin24a,fin24b,fin24c,fin24d1,fin24d2,fin24d3,fin25e1,fin25e2,fin25e3,fin25e4,fin26a,fin26b,fin27,fh1,fin28,fh2,fin29,fh2a,fin30,fin31a,fin31b,fin31c,fin31d,fin32,fin33,fin34a,fin34b,fin34c,fin34d,fin35,fin36,fin36a,fin37,fin38,fin39a,fin39b,fin39c,fin39d,fin40,fin41,fin41a,fin42,fin43a,fin43b,fin43c,fin43d,fin44,fin45,internet_use,con1,con2a,con2b,con2c,con2d,con2e,con2f,con2g,con3,con4,con5,con6,con7,con8,con9,con10,con11,con12,con13,con14,con15,con16,con17,con18,con19,con20,con21,con22,con23,con24,con25,con26,con27,con28,con29,con30a,con30b,con30c,con30d,con30e,con30f,con30g,con30h,con31a,con31b,con31c,con31d,con31e,con31f,con31g,con31h,con32,fin46,fin47,fin48a,fin48b,fin48c,fin48d,fin48e,fin48f,fin49a,fin49b,fin49c,fin49d,fin49e,fin49f,fin50,fin51
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,138419647,0.598302023,2,29,2,3,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,1,2,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,138533193,1.338118808,2,40,1,4,1,2,1,1,1,1,0,1,4,4,4,4,0,4,3,1,1,1,2,1,1,,1,1,1,2,,,,,,,,,,,2,1,1,1,2,2,,,,,,,,,2,1,2,2,1,2,,2,2,,2,2,2,,2,2,2,,,2,1,1,1,2,,,,2,2,,2,1,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,2,,1,,1,2,1,1,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,138533658,2.618894677,1,40,1,3,2,1,0,1,1,1,1,1,1,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,1,3,1,1,1,1,1,,,,,,,,2,2,2,,,,1,2,2,,2,1,1,,2,1,1,,,,1,2,2,2,,,,2,2,,4,2,2,,1,1,2,,2,1,2,1,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,6,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,4,1,2,2,1,2,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,138538510,1.273504795,2,46,3,3,1,2,1,1,1,1,1,1,1,4,4,4,1,2,1,1,1,1,2,2,2,,1,1,1,1,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,1,2,2,1,1,,1,2,,1,2,2,,2,2,2,1,1,,1,3,1,2,,,,1,1,2,,2,1,3,1,1,2,,2,1,2,2,,1,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,2,2,1,,1,1,1,,1,1,1,1,1,1,1,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,138714295,0.899588528,1,35,3,5,1,2,1,1,1,1,1,1,1,1,4,4,1,1,1,1,2,1,1,2,2,,1,1,1,2,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,1,2,2,1,1,,2,2,,2,1,1,,2,1,1,,,,1,2,2,2,,,,2,1,2,,1,1,3,1,1,1,1,1,1,2,1,,,1,1,1,1,,,1,2,,1,2,1,1,,,2,1,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,3,1,1,1,2,,2,1,,1,1,2,,1,1,1,1,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,138757151,0.64952376,2,46,1,5,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,7,,5,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,2,2,2,2,2,2,2,2,,1,1,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,139134431,0.856223319,2,32,1,2,1,1,1,1,1,1,1,1,4,4,4,4,0,2,1,1,2,2,2,3,2,,1,2,2,2,,,,,,,,,,,3,3,3,1,2,2,,,,,,,,,1,1,2,3,2,2,,2,1,2,2,2,1,,1,2,2,,,,2,1,2,1,1,2,2,2,2,,1,2,2,,1,1,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,139287659,0.823136579,2,39,3,3,1,1,1,1,1,1,0,1,1,4,4,4,1,4,1,1,1,2,1,2,2,,1,1,1,2,,,,,,,,,,,2,3,3,3,1,2,,,,,,,,,1,1,2,2,1,1,,2,2,,2,2,2,,2,2,2,,,2,1,2,4,2,,,,1,1,2,,2,1,2,1,1,1,2,2,2,,,,,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,139420761,0.719360206,1,17,2,5,2,2,0,1,1,1,1,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,5,5,3,1,1,2,,,,,,,,,2,1,1,5,1,2,,2,2,,2,2,2,1,2,2,2,,,,3,3,5,2,,,,2,2,,2,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,1,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,139440257,0.75329248,1,18,2,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,5,1,1,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,2,1,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,139445341,0.682537848,1,30,2,2,1,1,1,1,1,1,1,1,4,4,4,4,0,1,1,1,2,1,1,6,6,4,4,2,2,2,,,,,,,,,,,6,1,6,2,2,2,,,,,,,,,1,4,4,5,1,2,,2,2,,2,2,2,,2,1,2,,,2,9,,4,2,,,,1,2,,6,1,2,,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,2,,2,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,139485300,0.954273761,1,17,2,5,2,2,0,0,0,0,1,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,2,1,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,2,2,2,2,1,2,2,5,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,1,2,2,2,2,2,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,139493091,0.858618759,2,16,1,2,2,1,0,1,1,1,1,1,4,2,4,4,0,4,2,1,2,,,,,,,,,,,,,,,,,,,1,3,1,4,2,2,1,2,,,,,,,,2,1,2,3,3,2,,2,2,,2,2,1,,1,2,2,,,,2,2,5,2,,,,2,2,,4,2,2,,2,,1,2,2,2,,,,,2,,,,,,,,,1,2,2,2,1,,,,,2,,,,,,5,0,2,1,2,2,2,1,2,1,1,1,1,2,1,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,1,2,2,2,2,1,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,139690887,2.239634007,1,24,1,1,2,1,1,1,1,1,1,1,1,4,4,2,0,4,1,1,2,2,2,3,3,1,2,1,1,2,,,,,,,,,,,3,3,1,1,1,1,2,,,,,,,,1,1,2,3,2,2,,2,1,2,2,1,2,,2,2,2,,,,2,1,4,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,1,2,1,2,,,2,1,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,2,1,1,1,,1,,1,2,1,1,2,1,2,2,1,,1,1,2,,2,1,2,2,2,2,2,2,2,2,8,2,2,2,2,2,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,139803539,1.165878002,2,38,2,4,1,2,0,1,1,1,1,1,4,4,4,4,1,4,1,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,,,,,,,,2,1,2,1,1,2,,2,1,1,2,1,2,,2,1,2,,,,1,3,1,2,,,,1,1,1,,2,2,,1,1,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,1,,2,1,1,1,1,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,139804657,0.668624912,2,28,2,4,1,1,0,1,1,1,0,1,1,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,1,3,2,2,2,2,,,,,,,,,2,2,2,,,,1,2,2,,2,2,2,,2,2,2,,,2,2,2,4,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,1,2,2,1,,,1,1,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,139830508,0.54875772,2,35,3,5,1,1,1,1,1,1,0,1,1,4,4,4,0,4,3,1,1,1,1,1,1,,1,1,1,2,,,,,,,,,,,2,2,2,1,1,1,2,,,,,,,,1,1,2,2,1,1,,1,2,,2,2,2,,2,2,2,,,2,3,2,2,2,,,,2,2,,1,2,2,,2,,2,,2,2,,,,,1,2,1,2,,,1,1,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,2,2,1,1,1,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,139835758,0.668624912,2,28,1,5,1,1,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,2,,,,,,,,,2,1,2,2,2,2,,2,1,1,2,1,1,,2,2,2,,,,7,,1,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,2,,2,1,,1,1,1,,2,1,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,139965161,0.588819963,1,32,2,3,1,2,0,1,1,1,0,1,4,4,4,4,1,2,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,,,,,,,,,2,1,1,1,2,2,,2,2,,2,2,2,2,2,2,2,,,2,1,3,1,2,,,,2,2,,4,2,1,1,1,1,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,2,,2,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,140159153,0.954273761,1,18,2,5,1,2,1,1,1,1,0,1,4,4,4,4,1,4,2,1,2,1,2,2,2,,1,1,1,2,,,,,,,,,,,2,2,2,1,2,1,1,,,,,,,,1,1,2,2,2,2,,2,2,,2,2,2,,2,2,2,,,2,2,1,1,1,2,2,2,2,1,3,,2,2,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,2,,1,,1,1,1,1,1,2,,2,1,,2,1,1,,1,1,1,1,2,2,1,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,140160490,0.581946448,1,35,1,1,1,1,0,1,1,1,1,1,2,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,2,1,3,1,1,2,,,,,,,,,2,1,1,3,2,2,,2,2,,2,2,2,1,2,1,1,,,,1,1,2,2,,,,2,2,,6,2,2,,1,1,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,1,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,2,1,2,1,1,1,1,1,,2,1,2,,2,2,2,2,2,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,140346285,0.66856285,1,40,1,5,1,1,0,1,1,1,0,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,1,2,2,,,,,,,,,2,1,1,3,2,1,,2,2,,2,2,2,2,2,2,2,,,2,1,2,4,2,,,,2,2,,2,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,2,2,1,4,1,1,,1,2,2,,2,2,,2,2,1,7,2,,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,140541338,1.911752022,2,52,2,2,1,2,1,1,1,1,1,1,4,4,4,4,1,4,1,1,2,2,2,1,2,,1,1,1,2,,,,,,,,,,,1,1,2,1,1,1,1,,,,,,,,1,1,2,1,1,1,,1,1,1,2,1,2,,2,2,2,,,,1,3,2,2,,,,1,1,1,,2,2,,1,1,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,140732631,3.213152681,1,68,1,4,1,2,1,0,1,1,0,1,4,4,4,4,0,4,1,1,2,1,2,3,3,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,2,1,,2,2,,2,2,2,,2,2,2,,,2,1,3,1,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,2,,2,2,,2,1,,2,1,2,,1,2,1,2,2,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,140955033,0.343135274,1,28,2,5,1,1,1,1,1,1,0,1,1,4,4,4,0,2,3,1,1,2,1,2,2,,1,1,1,2,,,,,,,,,,,1,2,1,1,1,2,,,,,,,,,1,1,1,2,2,1,,2,2,,2,2,2,2,2,2,2,,,2,3,3,4,2,,,,2,2,,3,2,2,,2,,2,,2,1,2,2,,1,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,1,2,,2,2,1,1,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,141042579,0.292104789,2,36,3,5,1,2,1,1,1,1,1,1,1,4,4,4,1,4,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,2,3,3,1,1,1,2,,,,,,,,1,1,1,2,1,2,,2,1,2,2,2,2,2,1,2,1,,,2,1,2,1,1,1,2,1,1,1,1,,2,2,,2,,2,,2,2,,,,,1,1,1,1,,,1,2,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,1,3,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,141056380,1.423625043,1,18,2,2,1,2,1,1,1,1,1,1,4,4,4,4,1,4,1,1,1,1,2,2,3,,1,1,1,2,,,,,,,,,,,3,1,1,1,1,2,,,,,,,,,1,1,1,1,2,2,,2,2,,2,2,1,2,2,2,1,,,,2,1,1,2,,,,1,1,3,,1,2,,2,,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,141066914,2.239634007,1,20,1,1,2,1,0,1,1,1,1,1,4,4,4,1,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,5,3,3,1,2,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,1,,2,2,2,,,,2,1,4,1,1,1,2,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,2,5,0,1,,,,,,,,,,,,,,2,2,1,3,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,1,1,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,141203970,0.940726254,2,18,2,1,2,2,0,1,1,1,1,0,4,4,4,4,1,1,3,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,2,,,,,,,,,2,2,2,,,,2,1,1,2,2,1,2,,1,2,2,,,,4,1,4,2,,,,1,1,1,,1,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,2,,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,,2,,2,2,2,2,2,2,2,1,1,2,1,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,141215011,0.548721839,2,46,2,3,2,1,1,1,1,1,1,1,1,4,4,4,1,1,3,1,1,1,1,2,2,,2,2,1,2,,,,,,,,,,,1,1,1,1,2,1,1,,,,,,,,2,1,2,3,2,2,,1,1,1,2,1,2,,2,2,2,,,,2,1,4,1,1,1,1,1,1,2,,2,2,,2,,2,,2,1,2,1,,,1,1,1,2,,,2,1,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,4,1,1,2,1,2,2,2,2,,,,,,,,,,,,,1,1,1,1,2,1,2,2,6,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,141282001,1.177639927,1,30,2,4,1,2,0,1,1,1,0,1,2,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,1,,,,,,,,2,1,2,2,1,1,,1,2,,2,2,2,,2,2,2,,,2,1,3,1,2,,,,2,2,,1,2,2,,1,1,1,1,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,2,1,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,141310201,0.54875772,2,39,3,3,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,2,1,2,2,2,,1,1,1,2,,,,,,,,,,,4,2,2,3,1,2,,,,,,,,,1,1,2,4,1,2,,2,2,,2,1,1,,1,2,1,,,,2,2,4,1,2,1,2,1,1,2,,1,1,2,1,1,1,2,2,1,2,1,,,1,2,1,1,,,1,1,,2,2,,,,,,,,1,1,1,,,1,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,1,2,1,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,141403702,0.719662328,2,35,2,5,1,2,1,1,1,1,1,1,1,4,4,1,1,4,2,1,1,1,2,3,2,,1,1,1,1,,,,,,,,,,,3,3,3,1,1,2,,,,,,,,,2,1,2,3,1,2,,2,1,1,2,1,1,,2,2,1,2,,,2,2,3,1,1,2,2,2,1,5,,2,2,,2,,1,2,2,2,,,,,1,2,2,1,,,2,1,,2,2,,,,,,,,1,2,1,,,1,1,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,1,1,1,1,1,,1,1,2,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,141570695,1.146872672,2,39,2,4,1,1,1,1,1,1,1,1,1,4,4,1,0,2,1,1,2,1,1,2,1,,1,2,1,2,,,,,,,,,,,1,2,1,1,1,2,,,,,,,,,1,1,1,1,2,2,,2,1,1,2,1,1,2,1,2,1,,,,7,,2,2,,,,2,2,,4,2,2,,1,1,1,2,2,1,2,2,,1,1,2,1,1,,,2,2,,2,2,,,,,,,,1,2,1,,,2,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,2,1,2,2,1,,2,1,2,,1,1,1,2,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,141679504,1.533959582,2,22,2,1,1,1,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,,,,,,,,2,1,2,3,1,2,,2,1,1,2,1,2,,2,1,1,,,,1,2,1,2,,,,1,2,,4,1,1,2,1,1,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,1,1,1,,1,1,1,,1,1,1,1,1,1,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,141714702,0.579221431,1,28,2,1,1,1,1,1,1,1,1,1,4,4,4,4,1,4,1,1,2,1,2,1,2,,1,1,1,2,,,,,,,,,,,1,3,1,1,1,1,2,,,,,,,,2,1,1,1,2,1,,2,2,,2,2,2,2,2,2,1,,,2,4,1,1,1,1,1,1,1,1,3,,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,1,1,2,2,,1,1,,1,1,2,,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,141719605,0.955876011,2,45,2,3,1,2,1,1,1,1,1,1,4,4,4,4,0,2,1,1,2,1,1,2,2,,1,1,1,2,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,1,2,1,1,1,,2,2,,1,2,2,,2,1,2,,,,1,3,1,2,,,,2,2,,1,2,2,,1,1,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,2,1,2,,1,2,1,1,1,2,2,2,,,,,,,,,,1,3,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,141840883,0.292104789,1,30,1,1,2,2,1,1,1,1,1,1,4,4,4,1,0,4,2,1,1,1,2,3,2,,2,1,2,2,,,,,,,,,,,3,3,3,1,1,2,,,,,,,,,2,2,1,,,,,2,1,1,2,1,1,1,1,1,1,,,,2,1,1,2,,,,2,2,,5,2,1,2,1,2,1,2,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,2,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,2,2,1,2,1,1,,1,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,141969636,2.104447271,2,19,1,4,1,2,0,1,1,1,0,1,4,4,4,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,2,,,,,,,,,2,1,2,4,2,2,,2,1,1,2,2,2,,2,2,2,,,2,2,3,1,2,,,,1,1,3,,1,1,1,2,,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,1,2,1,1,,1,1,1,,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,,1,2,2,2,2,2,1,1,1,2,2,2,,
