economy,economycode,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig
Ghana,GHA,172532771,1.008418914,2,21,2,4,2,2,1,1,1,1,1,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,2,2,2,2,,3,2,1,1,1,,,2,,,,1,2,2,,,2,1,1,2,1,,,2,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,0,1,4,4,4,3,1,1,1,1,0
Ghana,GHA,185851023,0.332865319,2,27,2,5,1,2,1,1,1,2,2,2,,,1,1,2,,,,1,1,1,2,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,,1,1,2,,,,2,1,1,2,2,2,1,,1,3,3,1,1,,,1,1,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,2,1,,1,1,4,4,4,4,1,1,1,1,1,1
Ghana,GHA,165609820,0.769738027,2,,2,5,1,2,1,1,1,2,2,2,,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,2,2,2,2,,,2,1,2,,,,2,2,2,2,2,2,1,,2,3,2,1,2,2,2,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,2,2,3,2,1,,1,1,4,4,4,2,2,4,2,1,1,0
Ghana,GHA,145057900,0.332865319,2,29,1,3,1,2,1,1,1,2,2,2,,,1,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,1,1,1,2,2,2,2,,2,2,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,4,4,4,4,2,1,1,1,1,0
Ghana,GHA,127423387,0.560713012,2,23,2,5,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,2,2,1,2,2,2,2,,5,3,2,1,1,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,4,2,2,,1,0,4,4,4,4,1,1,1,1,1,1
Ghana,GHA,156776418,0.798514739,1,40,2,4,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,2,2,1,,,,,,,1,1,2,2,2,,,2,2,2,,,,2,2,1,2,2,2,2,,6,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,2,2,2,,1,0,4,4,4,4,4,1,1,1,1,0
Ghana,GHA,168039244,1.060626623,2,52,1,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,2,1,1,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,3,2,1,,1,1,4,4,4,2,2,2,2,2,0,0
Ghana,GHA,124462959,1.68723121,1,18,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,2,2,2,1,2,2,2,2,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,2,1,4,1,,0,1,4,4,4,2,4,5,2,2,0,0
Ghana,GHA,205147739,0.909225914,1,18,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,1,2,1,2,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,4,4,2,1,,1,1,4,4,4,4,4,3,1,1,0,0
Ghana,GHA,179738832,1.073863246,1,23,2,3,1,2,1,1,0,2,2,2,,,2,2,2,,,,1,2,2,,1,,,,,,,,,,2,2,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,4,4,4,5,2,2,0,0
Ghana,GHA,195410971,0.349948053,2,27,2,1,1,2,1,1,1,2,2,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,2,1,1,2,2,2,2,4,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,4,1,1,1,1,1
Ghana,GHA,166983835,0.980258295,2,44,2,4,1,1,1,1,1,2,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,,,1,1,2,2,2,,,2,2,2,,,,2,2,1,2,2,2,2,,3,1,4,1,1,,,1,1,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,1,1,2,2,2,2,1,1,1,1,4,2,,1,0,1,4,4,3,2,1,1,2,1,0
Ghana,GHA,182436086,0.967078431,1,35,2,4,1,2,1,1,1,2,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,1,1,2,2,2,2,,1,2,1,2,,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,3,,1,0,4,4,4,4,4,2,1,1,1,0
Ghana,GHA,179187205,0.599169227,1,53,2,4,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,1,2,1,2,2,,,,,,,1,1,1,1,2,,,2,1,2,,,,2,2,2,2,1,1,1,,2,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,4,4,4,4,4,1,1,2,1,0
Ghana,GHA,193690465,2.195570291,1,20,1,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,1,1,2,2,2,2,,,,,,,,,,,2,,,2,1,2,,,,2,2,2,2,2,2,1,,2,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,2,4,4,4,4,5,1,2,0,0
Ghana,GHA,174648453,1.589711028,2,53,2,5,1,2,1,1,1,2,2,1,2,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,1,1,1,2,2,2,2,,1,3,3,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,1,1,,,3,1,3,3,,1,,1,0,4,4,4,1,2,1,1,1,1,0
Ghana,GHA,136809267,0.332941299,2,29,2,4,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,2,2,2,2,,3,2,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,1,0,4,4,4,4,4,1,1,1,1,0
Ghana,GHA,189471427,0.801574528,1,64,2,4,1,2,1,1,0,2,1,2,,,1,2,2,,,,1,2,1,2,2,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,4,1,1,1,2,1,1,1,2,1,1,1,2,2,,,1,2,,,,,,,2,1,1,2,,,1,1,2,2,1,,1,1,1,1,2,1,,0,1,4,4,1,2,2,2,1,2,1,0
Ghana,GHA,136932862,0.821825731,1,28,2,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,2,2,2,1,2,2,2,,,,,,,1,1,2,1,2,,,1,1,2,,,,1,2,1,2,2,2,1,,2,2,1,1,2,2,1,1,2,2,1,2,,,,,,1,1,2,1,,,2,2,2,,,,,1,1,2,1,,,1,1,1,1,2,3,,1,1,1,4,4,1,4,2,1,2,1,0
Ghana,GHA,160819991,0.825038786,2,28,2,1,1,1,1,1,1,1,2,2,,,1,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,1,1,1,2,2,1,2,1,3,2,1,1,,,1,1,,,1,2,2,,,1,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,1,2,4,2,2,,1,1,1,4,4,4,2,1,1,1,1,0
Ghana,GHA,183881484,1.076735384,2,20,2,3,2,2,1,1,1,2,2,2,,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,2,2,1,1,2,,1,1,1,3,2,,2,1,2,2,2,2,1,,1,2,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,3,2,1,1,,1,1,4,4,4,4,4,1,1,1,1,1
Ghana,GHA,181409809,3.768735686,1,48,1,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,3,,1,0,4,4,4,4,4,5,1,2,0,0
Ghana,GHA,202509824,0.583548516,1,29,3,5,1,2,1,1,1,1,1,1,2,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,1,,1,1,1,3,1,,1,1,1,2,2,1,2,,1,3,2,2,,,,1,1,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,2,2,1,,1,1,1,4,4,4,2,1,1,1,1,1
Ghana,GHA,183670004,0.499675945,2,40,2,5,1,2,1,1,1,2,2,1,2,,1,2,2,,,,1,1,1,2,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,2,1,2,,,,2,2,2,1,2,1,1,2,1,3,3,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,1,1,,1,1,4,4,4,4,2,1,1,1,1,0
Ghana,GHA,144657328,0.306325514,2,25,2,5,1,1,1,1,1,1,1,1,2,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,2,2,,,,1,1,1,2,2,2,2,,1,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,2,2,2,1,2,1,,1,0,4,1,4,4,4,1,1,1,1,0
Ghana,GHA,116507897,0.457292049,1,28,3,5,1,1,1,1,1,1,1,1,2,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,,1,1,2,,,,1,1,2,2,2,1,2,,4,3,3,1,1,,,2,,,,1,1,1,1,,,1,1,1,2,,,1,1,2,1,2,,,2,,,,,,3,2,1,1,3,1,,1,1,1,1,4,4,1,1,1,1,1,1
Ghana,GHA,194819526,0.975852641,1,22,2,5,1,2,1,1,1,2,2,2,,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,1,,2,2,2,,,,1,2,2,2,2,2,1,,4,2,1,1,1,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,2,2,2,,1,1,2,4,4,4,2,1,1,1,1,1
Ghana,GHA,129930184,0.408110716,2,22,2,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,2,,,2,2,2,,,,2,2,1,2,2,3,2,,5,1,2,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,4,1,4,1,,1,0,4,4,4,2,4,1,1,1,1,0
Ghana,GHA,205330884,0.397752841,1,34,1,1,1,1,1,1,1,2,2,2,,,2,2,2,,,,1,1,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,2,2,,,,2,2,2,2,1,2,1,,2,2,1,2,,,,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,2,4,1,2,1,0
Ghana,GHA,141553297,0.435689361,2,34,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,5,2,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,2,1,1,2,0,0
Ghana,GHA,113972686,0.358911795,2,24,2,4,2,2,1,1,1,2,2,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,3,1,,2,2,2,2,2,2,2,,1,2,3,1,1,,,1,1,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,4,4,4,4,1,1,1,1,1,1
Ghana,GHA,124807493,0.411026697,2,26,2,5,1,2,1,1,1,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,1,1,2,2,2,2,2,,1,2,1,1,1,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,1,0,2,4,4,4,2,1,1,1,1,0
Ghana,GHA,125506461,0.466511388,1,36,2,3,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,2,2,2,1,,3,1,4,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,2,1,,1,1,4,4,4,4,4,1,1,2,1,0
Ghana,GHA,184203223,0.51491099,2,44,3,5,1,2,1,1,1,2,1,2,,,1,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,,,1,1,1,1,2,,,2,1,2,,,,1,1,2,2,2,1,2,,4,3,3,1,1,,,1,1,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,2,3,1,1,,1,1,1,4,4,4,2,1,1,1,1,0
Ghana,GHA,194154926,0.833155148,2,32,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,,,,,2,,,1,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,2,1,,0,1,4,4,4,4,1,5,1,2,0,0
Ghana,GHA,171488482,0.607831204,1,21,1,2,2,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,2,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,1,,2,3,1,1,2,1,2,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,2,2,3,1,2,,0,1,4,4,4,2,4,1,2,2,1,0
Ghana,GHA,176596588,2.675634442,2,50,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,1,,5,2,1,1,2,1,2,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,1,3,1,2,1,,0,1,4,4,4,2,2,1,1,2,0,0
Ghana,GHA,207766003,0.560713012,2,23,2,4,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,1,2,2,1,1,3,3,3,1,1,,,1,1,,,2,,,,,,1,2,2,1,,,2,1,2,2,2,2,2,1,1,2,2,1,,3,3,3,4,,1,,1,1,1,3,4,2,4,1,1,2,1,0
Ghana,GHA,160501930,0.621039112,1,49,2,1,1,2,1,1,0,,,1,1,2,1,2,2,,,,2,,2,,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,2,1,0
Ghana,GHA,164498333,1.018922518,2,39,1,1,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,1,1,2,2,2,,,1,2,2,,,,2,2,1,2,1,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,3,2,4,1,,1,1,4,4,4,4,4,5,1,2,1,0
Ghana,GHA,208636397,0.306325514,2,28,2,1,2,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,2,5,1,1,1,0
Ghana,GHA,180538452,1.393143457,1,23,2,3,2,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,1,1,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,2,2,2,2,,2,2,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,2,4,1,,1,0,4,4,4,4,4,1,1,1,1,0
Ghana,GHA,141128621,0.644231273,1,27,2,4,1,2,1,1,1,1,2,2,,,1,2,2,,,,2,,2,,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,2,1,2,,,,2,2,1,1,2,2,1,2,2,2,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,1,1,4,4,4,4,4,1,1,1,1,0
Ghana,GHA,126363601,0.765319276,1,25,2,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,,,,,,,2,1,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,1,,2,2,1,2,,,,1,1,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,1,3,,0,1,2,4,4,4,4,1,1,2,1,0
Ghana,GHA,164433544,0.529903676,2,46,2,5,1,2,1,1,1,2,2,2,,,1,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,1,2,2,1,2,2,1,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,2,1,1,2,1,0
Ghana,GHA,201157388,1.237744304,2,41,2,5,1,2,1,1,1,1,1,1,1,2,1,1,2,,,,1,1,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,1,1,,1,1,1,3,1,,2,1,1,2,2,2,1,,1,3,3,1,1,,,1,1,,,1,2,1,1,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,2,1,2,2,2,1,,1,1,1,4,4,4,1,1,1,1,1,1
Ghana,GHA,122833563,0.938568163,2,50,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,3,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,6,2,2,0,0
Ghana,GHA,138599365,3.768735686,2,55,1,2,1,2,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,1,2,,,,2,1,,2,2,1,1,,1,2,2,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,3,2,2,1,,2,1,3,1,2,2,,1,1,4,4,4,2,2,1,1,2,1,0
Ghana,GHA,118465227,0.645895647,2,28,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,3,2,2,2,2,4,2,3,3,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,3,3,2,1,,0,0,4,4,4,2,4,5,1,2,0,0
Ghana,GHA,133447501,1.026374334,1,45,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,,,,,2,,,2,2,1,2,1,,1,2,,1,2,2,2,2,2,1,1,1,1,,,1,2,2,2,2,,,,,,2,,,,,,,2,1,2,2,1,,2,,,,,,1,2,1,1,1,2,,1,0,4,4,2,4,4,1,1,2,0,0
Ghana,GHA,151639752,0.306325514,1,26,2,2,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,2,1,2,1,,2,1,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,2,1,1,1,1,0
Ghana,GHA,200969408,1.150582731,1,46,3,5,1,2,1,1,1,1,1,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,3,1,,1,1,2,2,2,1,2,,1,3,3,1,1,,,1,1,,,1,2,1,2,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,1,4,4,4,1,1,1,1,1,1
Ghana,GHA,127103316,0.382659638,1,25,2,4,1,1,1,1,1,1,2,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,1,2,1,2,2,1,2,1,2,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,2,1,1,2,1,0
Ghana,GHA,191220104,0.306325514,2,34,3,5,2,2,1,1,1,2,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,,,1,1,1,1,2,,,2,1,2,,,,2,2,2,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,2,5,1,1,1,0
Ghana,GHA,189255044,1.18942522,2,20,2,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,1,2,2,2,2,,,,,,,1,2,1,1,1,2,,1,1,2,,,,2,2,1,2,2,2,2,,2,1,1,1,1,,,1,1,,,1,2,1,2,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,2,4,4,4,1,1,1,1,1,1
Ghana,GHA,183928706,0.644378326,1,26,2,1,2,2,1,1,1,2,2,1,1,2,1,2,2,,,,1,2,2,,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,2,1,1,3,2,,2,2,1,2,2,2,1,,1,2,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,4,4,,3,,1,1,4,4,4,4,4,1,1,1,1,1
Ghana,GHA,202375372,1.184793088,1,19,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,7,,,1,2,1,1,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,1,1,4,4,4,4,2,1,1,1,0,0
Ghana,GHA,139870051,0.434252864,2,42,2,5,1,1,1,1,1,1,1,1,2,,1,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,2,2,,,,1,1,2,2,2,2,2,,3,2,1,1,1,,,1,1,,,1,2,1,1,,,1,1,1,1,,,2,2,2,,,,,1,1,2,1,,,2,2,3,2,2,1,,1,0,1,4,4,1,1,1,1,1,1,1
Ghana,GHA,139117594,1.103330005,1,24,2,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,,,,,,,1,2,2,1,2,,,2,1,2,,,,2,2,2,1,2,2,2,2,2,2,2,1,1,,,1,1,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,2,2,2,2,2,,1,0,2,4,4,4,4,1,1,1,1,0
Ghana,GHA,151824528,0.789862059,1,23,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,1,1,1,2,1,2,1,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,5,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,1,1,,1,0,4,4,4,2,4,1,1,2,0,0
Ghana,GHA,151707601,1.439635609,2,19,2,3,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,3,1,,2,1,1,1,2,2,2,2,1,2,2,1,1,,,1,1,,,1,2,1,2,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,1,1,4,2,,1,0,1,4,4,4,1,1,1,1,1,1
Ghana,GHA,170572205,0.840365855,2,30,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,3,1,,1,1,4,4,4,2,2,3,2,2,0,0
Ghana,GHA,187348089,0.479878536,2,23,2,3,1,2,1,1,1,1,1,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,1,3,1,,2,1,1,2,2,2,1,,1,2,1,1,1,,,1,1,,,1,2,2,,,1,1,2,1,1,,,2,1,2,2,2,1,,2,,,,,,1,1,1,1,2,1,,1,1,1,2,4,4,2,1,1,1,1,1
Ghana,GHA,203108313,3.383724961,1,18,1,4,1,1,1,1,1,2,1,2,,,2,2,2,,,,2,,1,2,1,,,,,,,,,,,,,,,,1,2,2,2,2,,,2,1,2,,,,2,2,2,1,2,2,2,2,7,,,1,1,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,1,0,4,4,4,2,2,1,1,2,1,0
Ghana,GHA,170784859,1.261917622,1,22,2,5,2,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,1,1,,2,1,1,2,2,,2,2,1,2,2,2,1,,2,3,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,1,4,1,,1,1,4,4,4,4,4,1,1,2,1,1
