resp_id,wave,adopts_mm,has_account,made_digital_payment,income_quintile,education,age,female,urban,owns_mobile,has_internet,employed,borrowed_formal,saved_formal
122556470,2025,0,0,0,1,1.0,30.0,1,1,0,0,1,0,0
122571153,2025,1,1,1,4,2.0,34.0,1,0,1,1,1,0,0
122591090,2025,1,1,1,4,2.0,25.0,0,1,1,1,1,0,0
122657108,2025,0,0,0,3,1.0,38.0,0,1,0,0,1,0,0
122816535,2025,0,0,0,1,2.0,23.0,0,1,0,0,0,0,0
122870707,2025,1,1,1,4,2.0,23.0,0,0,1,1,1,0,0
123039670,2025,1,1,1,4,1.0,20.0,1,1,1,1,0,0,0
123204919,2025,0,0,0,3,1.0,21.0,1,1,1,1,1,0,0
123234358,2025,0,0,0,3,2.0,17.0,0,1,0,0,0,0,0
123303130,2025,1,1,1,3,2.0,48.0,1,0,1,1,1,0,0
123413211,2025,1,1,1,2,2.0,41.0,1,1,1,0,1,1,1
123503170,2025,1,1,1,1,2.0,19.0,1,1,1,1,1,0,0
123505600,2025,1,1,1,3,3.0,35.0,0,1,1,1,1,0,1
123770569,2025,1,1,1,5,2.0,34.0,0,1,1,1,1,0,0
123851292,2025,1,1,1,5,3.0,30.0,0,1,1,1,1,0,1
123853388,2025,1,1,1,4,2.0,22.0,0,1,1,1,1,0,0
123952176,2025,1,1,1,5,1.0,46.0,1,0,1,0,1,0,0
124415050,2025,1,1,1,2,2.0,26.0,1,0,1,1,0,0,0
124575855,2025,0,0,0,2,1.0,65.0,1,1,0,0,0,0,0
124610476,2025,1,1,1,3,1.0,33.0,1,0,1,0,0,0,0
124700797,2025,1,1,1,5,2.0,23.0,0,0,1,1,1,1,0
124725988,2025,1,1,1,5,2.0,29.0,0,1,1,1,1,0,1
124818469,2025,1,1,1,2,2.0,23.0,1,0,1,0,1,0,0
124862947,2025,1,1,1,5,3.0,35.0,0,0,1,1,1,1,1
124933568,2025,1,1,1,2,2.0,18.0,1,1,1,1,0,0,0
124994203,2025,1,1,1,4,3.0,45.0,0,1,1,1,1,0,0
125103730,2025,1,1,1,4,2.0,33.0,1,1,1,1,1,0,1
125150063,2025,0,1,1,2,2.0,22.0,0,0,1,1,1,0,0
125243859,2025,1,1,1,5,2.0,24.0,0,0,1,1,1,0,1
125249674,2025,1,1,1,3,3.0,45.0,0,0,1,1,1,0,0
125337794,2025,1,1,1,5,2.0,55.0,1,1,0,0,1,0,0
125433004,2025,0,0,0,1,1.0,17.0,0,0,0,0,0,0,0
125456277,2025,0,0,0,1,2.0,21.0,0,1,0,0,1,0,0
125488113,2025,1,1,1,4,2.0,20.0,0,1,1,1,0,0,0
125620999,2025,1,1,1,5,3.0,42.0,0,1,1,0,0,0,0
125749641,2025,1,1,1,2,2.0,25.0,1,0,1,1,1,0,0
125900049,2025,0,0,0,4,2.0,18.0,1,0,1,1,0,0,0
125930990,2025,1,1,1,4,2.0,24.0,0,0,1,1,1,0,0
126009099,2025,1,1,1,3,1.0,19.0,0,1,1,0,1,0,1
126013379,2025,1,1,1,5,1.0,40.0,0,0,1,1,1,0,0
126209225,2025,1,1,1,5,2.0,30.0,0,1,1,1,1,0,1
126309196,2025,1,1,1,2,2.0,20.0,1,1,1,0,1,0,0
126516732,2025,1,1,1,2,1.0,60.0,1,0,1,0,1,0,0
126576480,2025,1,1,1,2,2.0,60.0,1,0,1,0,1,0,0
126607625,2025,0,0,0,1,1.0,40.0,0,1,0,0,1,0,0
126742615,2025,1,1,1,3,1.0,50.0,0,1,1,0,1,0,1
126810977,2025,1,1,1,5,2.0,23.0,1,1,1,1,0,0,0
126848910,2025,1,1,1,1,1.0,27.0,1,1,1,0,1,0,0
126980136,2025,1,1,1,1,2.0,17.0,0,0,1,1,1,0,0
127104115,2025,1,1,1,5,2.0,47.0,0,1,1,1,1,0,1
127130656,2025,1,1,1,2,2.0,23.0,0,1,1,1,1,0,1
127201836,2025,1,1,1,3,2.0,30.0,1,0,1,1,0,0,0
127209986,2025,1,1,1,1,1.0,34.0,1,1,1,0,1,0,0
127220320,2025,1,1,1,2,1.0,31.0,1,1,1,0,1,0,0
127249446,2025,0,1,0,5,1.0,52.0,1,1,1,0,1,0,1
127330242,2025,1,1,1,3,2.0,20.0,0,1,1,1,1,0,1
127677483,2025,1,1,1,5,2.0,34.0,0,0,1,1,1,0,1
127756329,2025,1,1,1,4,2.0,30.0,1,0,1,1,1,0,1
127846107,2025,1,1,1,3,3.0,33.0,1,0,1,1,1,0,1
127927409,2025,0,0,0,1,1.0,100.0,1,1,0,0,0,0,0
127983978,2025,1,1,1,5,2.0,28.0,0,0,1,1,1,0,0
128013784,2025,1,1,1,1,2.0,50.0,0,0,1,1,1,0,0
128149822,2025,1,1,1,2,2.0,28.0,1,1,1,0,1,0,0
128186446,2025,1,1,1,2,2.0,34.0,1,0,1,1,1,0,0
128314532,2025,1,1,1,2,1.0,28.0,1,0,1,1,0,0,0
128335619,2025,1,1,1,5,1.0,45.0,1,1,1,0,1,0,0
128380880,2025,1,1,1,3,1.0,60.0,0,1,1,0,0,0,0
128709829,2025,0,0,0,2,1.0,68.0,1,1,0,0,0,0,0
128741268,2025,1,1,1,2,1.0,50.0,1,0,1,0,1,0,0
128831784,2025,1,1,1,1,1.0,26.0,1,1,1,0,0,0,0
128903419,2025,1,1,1,4,2.0,31.0,1,0,1,1,0,0,0
128957754,2025,1,1,1,4,2.0,23.0,0,1,1,1,1,1,1
129007384,2025,0,0,0,3,1.0,29.0,0,0,1,0,1,0,0
129049992,2025,1,1,1,3,1.0,70.0,1,1,1,0,1,0,1
129105497,2025,1,1,1,3,2.0,18.0,0,1,1,0,1,0,0
129115593,2025,1,1,1,3,2.0,45.0,1,1,1,1,1,0,1
129234497,2025,0,0,0,1,1.0,52.0,1,1,0,0,0,0,0
129255560,2025,1,1,1,4,3.0,36.0,1,0,1,1,1,1,1
129302141,2025,1,1,1,1,2.0,17.0,0,1,0,0,0,0,0
129335995,2025,1,1,1,5,2.0,32.0,0,0,1,1,1,1,1
129581078,2025,1,1,1,2,2.0,35.0,1,0,1,1,1,0,0
129625095,2025,1,1,1,5,2.0,37.0,0,0,1,1,1,0,0
129712967,2025,1,1,1,2,2.0,29.0,0,1,1,0,0,0,1
129761606,2025,0,0,0,5,2.0,35.0,0,1,1,0,0,0,0
129955596,2025,1,1,1,2,2.0,26.0,1,0,1,1,1,0,0
130054365,2025,1,1,1,1,3.0,28.0,0,0,1,1,1,0,0
130174145,2025,1,1,1,2,2.0,35.0,0,1,1,1,1,0,0
130183693,2025,0,0,0,1,1.0,31.0,1,1,0,0,1,0,0
130195701,2025,1,1,1,5,2.0,25.0,1,0,1,1,1,0,0
130233807,2025,1,1,1,4,2.0,37.0,0,0,1,1,1,1,1
130421100,2025,0,1,1,5,2.0,71.0,0,1,1,0,1,0,0
130476155,2025,1,1,1,4,2.0,20.0,0,0,1,1,1,0,0
130673460,2025,1,1,1,4,2.0,37.0,0,0,1,1,1,0,1
130773780,2025,1,1,1,3,1.0,23.0,1,0,1,0,0,0,0
130957205,2025,1,1,1,4,2.0,39.0,1,1,1,1,1,1,1
131136261,2025,1,1,1,5,2.0,23.0,0,0,1,1,0,0,0
131213343,2025,0,0,0,5,2.0,42.0,1,1,1,0,0,0,0
131353879,2025,1,1,1,4,2.0,32.0,0,0,1,1,1,0,1
131463757,2025,1,1,1,1,2.0,15.0,0,0,1,0,0,0,0
131489680,2025,1,1,1,2,2.0,24.0,1,0,1,1,1,0,0
131772750,2025,1,1,1,1,2.0,26.0,0,0,1,0,1,0,0
131843537,2025,0,0,0,3,1.0,60.0,0,1,1,0,0,0,0
131857560,2025,1,1,1,5,2.0,27.0,1,1,1,1,1,0,0
131962269,2025,1,1,1,5,2.0,18.0,0,0,1,0,1,0,0
132194002,2025,1,1,1,2,2.0,43.0,1,0,1,0,1,0,0
132258997,2025,1,1,1,4,1.0,40.0,1,1,1,1,1,0,0
132316147,2025,0,0,0,2,1.0,40.0,0,1,1,0,1,0,0
132367141,2025,1,1,1,5,2.0,42.0,0,0,1,1,1,1,0
132456811,2025,1,1,1,1,1.0,34.0,1,1,1,0,1,0,0
132483691,2025,1,1,1,2,2.0,24.0,1,1,1,1,1,0,0
132507555,2025,1,1,1,5,2.0,40.0,0,0,1,1,1,0,1
132557357,2025,1,1,1,5,2.0,19.0,0,0,0,0,1,0,1
132653439,2025,1,1,1,4,2.0,20.0,0,0,1,1,1,0,0
132688652,2025,1,1,1,3,2.0,36.0,1,1,1,0,1,0,1
133153183,2025,1,1,1,4,2.0,20.0,1,0,1,1,0,0,0
133193084,2025,1,1,1,4,2.0,50.0,0,0,1,1,1,1,1
133403475,2025,0,0,0,1,1.0,34.0,1,1,1,0,1,1,1
133416091,2025,1,1,1,4,2.0,22.0,1,1,1,1,1,0,0
133477442,2025,1,1,1,1,1.0,33.0,1,1,1,1,1,0,1
133742951,2025,1,1,1,5,2.0,36.0,0,0,1,1,1,1,1
133897869,2025,1,1,1,3,1.0,56.0,1,0,1,0,0,0,0
134018152,2025,1,1,1,5,2.0,36.0,0,1,1,1,1,1,1
134087552,2025,1,1,1,2,2.0,27.0,1,0,1,0,1,0,0
134104618,2025,1,1,1,2,2.0,27.0,1,1,1,1,1,0,0
134274830,2025,1,1,1,4,2.0,19.0,0,1,1,0,0,0,0
134315328,2025,1,1,1,3,2.0,42.0,1,0,1,1,1,0,0
134398912,2025,1,1,1,4,2.0,32.0,1,0,1,0,1,0,0
134713661,2025,1,1,1,2,1.0,47.0,0,1,1,1,1,0,1
134732066,2025,0,0,0,3,1.0,43.0,1,1,1,0,0,0,0
134784295,2025,1,1,1,5,2.0,22.0,0,0,1,1,1,0,0
134932490,2025,1,1,1,5,2.0,34.0,0,1,1,1,1,1,1
134977462,2025,1,1,1,4,2.0,30.0,0,1,1,1,1,0,0
135026387,2025,1,1,1,5,3.0,38.0,0,1,1,1,1,0,1
135079402,2025,0,0,0,2,1.0,27.0,0,1,0,0,1,0,0
135177938,2025,1,1,1,2,1.0,24.0,1,0,1,1,0,0,0
135375242,2025,1,1,1,3,1.0,65.0,1,0,1,1,1,0,0
135411492,2025,1,1,1,5,2.0,29.0,1,0,1,1,1,0,0
135427041,2025,1,1,1,3,2.0,18.0,1,1,1,1,0,0,0
135557987,2025,0,0,0,5,1.0,33.0,0,1,0,0,1,0,0
135721933,2025,1,1,1,5,2.0,28.0,1,1,1,1,1,0,1
135791524,2025,0,0,0,2,2.0,16.0,0,1,1,1,0,0,0
135804329,2025,1,1,1,5,2.0,27.0,1,0,1,1,1,0,1
136134170,2025,1,1,1,5,3.0,31.0,0,0,1,1,1,0,1
136172849,2025,0,0,0,3,1.0,50.0,1,1,1,0,0,0,0
136402597,2025,1,1,1,4,2.0,19.0,1,0,1,1,1,0,0
136408581,2025,1,1,1,3,2.0,21.0,0,0,1,1,1,0,1
136829528,2025,1,1,1,3,3.0,21.0,1,0,1,1,1,0,0
136837941,2025,1,1,1,3,2.0,36.0,0,1,1,1,1,0,1
137029838,2025,1,1,1,4,2.0,30.0,0,1,1,1,1,0,1
137108324,2025,1,1,1,5,1.0,25.0,1,0,1,0,0,0,0
137162565,2025,1,1,1,4,2.0,18.0,1,1,1,1,0,0,1
137235127,2025,1,1,1,1,1.0,35.0,1,0,0,0,1,0,0
137391952,2025,1,1,1,5,3.0,30.0,0,0,1,1,1,0,1
137436806,2025,0,0,0,4,1.0,45.0,0,1,0,0,1,0,0
137482921,2025,1,1,1,2,1.0,50.0,0,1,1,0,0,0,0
137574509,2025,1,1,1,4,2.0,27.0,0,0,1,1,1,0,0
137933359,2025,1,1,1,4,2.0,25.0,0,1,1,1,1,0,1
137992951,2025,1,1,1,4,2.0,35.0,0,0,1,1,1,0,0
138234360,2025,0,0,0,5,2.0,42.0,1,1,0,0,1,0,0
138390753,2025,1,1,1,4,2.0,25.0,0,1,1,1,1,0,0
138419647,2025,0,0,0,3,2.0,29.0,0,1,0,0,1,0,0
138533193,2025,1,1,1,4,1.0,40.0,0,0,1,0,1,0,0
138533658,2025,1,1,1,3,1.0,40.0,1,1,1,0,0,0,0
138538510,2025,1,1,1,3,3.0,46.0,0,0,1,1,1,1,1
138714295,2025,1,1,1,5,3.0,35.0,1,0,1,1,1,0,1
138757151,2025,0,0,0,5,1.0,46.0,0,1,0,0,0,0,0
139134431,2025,1,1,1,2,1.0,32.0,0,1,1,0,1,0,1
139287659,2025,1,1,1,3,3.0,39.0,0,1,1,1,1,0,1
139420761,2025,1,1,1,5,2.0,17.0,1,0,1,0,0,0,0
139440257,2025,0,0,0,1,2.0,18.0,1,1,0,0,0,0,0
139445341,2025,1,1,1,2,2.0,30.0,1,1,1,1,1,0,1
139485300,2025,0,0,0,5,2.0,17.0,1,0,0,0,0,0,0
139493091,2025,1,1,1,2,1.0,16.0,0,1,0,0,0,0,0
139690887,2025,1,1,1,1,1.0,24.0,1,1,1,1,0,0,1
139803539,2025,1,1,1,4,2.0,38.0,0,0,1,1,1,0,0
139804657,2025,1,1,1,4,2.0,28.0,0,1,1,1,1,0,0
139830508,2025,1,1,1,5,3.0,35.0,0,1,1,1,1,0,1
139835758,2025,1,1,1,5,1.0,28.0,0,1,1,1,1,0,0
139965161,2025,1,1,1,3,2.0,32.0,1,0,1,1,1,0,0
140159153,2025,1,1,1,5,2.0,18.0,1,0,1,1,1,0,1
140160490,2025,1,1,1,1,1.0,35.0,1,1,1,1,1,0,0
140346285,2025,1,1,1,5,1.0,40.0,1,1,1,1,1,0,0
140541338,2025,1,1,1,2,2.0,52.0,0,0,1,0,1,0,1
140732631,2025,0,1,1,4,1.0,68.0,1,0,1,1,1,0,0
140955033,2025,1,1,1,5,2.0,28.0,1,1,1,1,1,0,1
141042579,2025,1,1,1,5,3.0,36.0,0,0,1,1,1,0,1
141056380,2025,1,1,1,2,2.0,18.0,1,0,1,1,1,0,1
141066914,2025,1,1,1,1,1.0,20.0,1,1,1,0,0,0,0
141203970,2025,1,1,1,1,2.0,18.0,0,0,1,1,0,0,0
141215011,2025,1,1,1,3,2.0,46.0,0,1,1,0,0,0,0
141282001,2025,1,1,1,4,2.0,30.0,1,0,1,1,1,0,0
141310201,2025,1,1,1,3,3.0,39.0,0,1,1,1,1,0,1
141403702,2025,1,1,1,5,2.0,35.0,0,0,1,1,1,0,0
141570695,2025,1,1,1,4,2.0,39.0,0,1,1,1,1,0,1
141679504,2025,1,1,1,1,2.0,22.0,0,1,1,1,1,0,0
141714702,2025,1,1,1,1,2.0,28.0,1,1,1,1,1,0,0
141719605,2025,1,1,1,3,2.0,45.0,0,0,1,1,1,1,1
141840883,2025,1,1,1,1,1.0,30.0,1,0,1,1,0,0,0
141969636,2025,1,1,1,4,1.0,19.0,0,0,1,1,1,0,0
141992187,2025,1,1,1,4,2.0,22.0,0,0,1,0,0,0,0
142256613,2025,1,1,1,3,2.0,38.0,0,0,1,1,0,1,1
142296266,2025,1,1,1,1,2.0,22.0,1,0,1,1,0,0,1
142330193,2025,1,1,1,4,2.0,30.0,0,0,1,1,1,0,1
142333838,2025,1,1,1,3,1.0,43.0,1,1,1,1,1,0,0
142472265,2025,1,1,1,5,1.0,16.0,0,1,1,1,0,0,0
142704242,2025,1,1,1,4,1.0,47.0,0,0,1,0,1,1,1
142808722,2025,1,1,1,3,2.0,42.0,1,1,1,1,1,0,1
142811283,2025,1,1,1,5,3.0,28.0,0,1,1,1,1,0,1
142851283,2025,0,0,0,3,1.0,15.0,0,1,0,0,0,0,0
142876127,2025,1,1,1,5,2.0,22.0,0,0,1,1,1,0,1
143044775,2025,1,1,1,4,2.0,35.0,1,0,1,1,1,0,0
143088133,2025,0,0,0,1,1.0,23.0,1,0,0,0,0,0,0
143502199,2025,1,1,1,1,2.0,46.0,1,1,1,0,0,0,0
143677965,2025,1,1,1,4,1.0,36.0,0,0,1,0,1,0,1
143683454,2025,1,1,1,5,2.0,33.0,0,0,1,1,1,0,0
143689743,2025,1,1,1,1,2.0,40.0,0,1,1,1,1,0,0
143926474,2025,1,1,1,4,2.0,20.0,0,1,1,1,1,0,1
143931343,2025,1,1,1,4,2.0,19.0,1,0,1,1,0,0,0
143954687,2025,0,0,0,3,2.0,24.0,1,0,1,1,1,0,0
144144299,2025,1,1,1,4,2.0,38.0,0,1,1,0,0,0,0
144259709,2025,1,1,1,3,1.0,29.0,1,0,1,0,0,0,0
144387048,2025,1,1,1,4,2.0,20.0,0,1,1,1,1,0,0
144426671,2025,1,1,1,5,3.0,25.0,1,1,1,1,1,1,1
144540177,2025,1,1,1,1,2.0,34.0,1,0,1,1,1,0,0
144656950,2025,1,1,1,1,2.0,20.0,0,1,1,0,1,0,1
144748014,2025,1,1,1,4,2.0,32.0,0,0,1,1,1,0,0
144753447,2025,1,1,1,2,2.0,43.0,1,0,1,1,1,1,1
144875940,2025,1,1,1,5,2.0,49.0,0,0,1,0,1,0,0
144953171,2025,1,1,1,4,2.0,44.0,0,0,1,1,1,0,0
144959679,2025,1,1,1,5,2.0,30.0,1,1,1,1,1,0,0
145137243,2025,0,0,0,3,1.0,30.0,1,0,1,0,1,0,0
145256667,2025,1,1,1,1,2.0,22.0,0,0,1,0,1,0,0
145257612,2025,0,0,0,5,2.0,18.0,1,1,1,1,0,0,0
145322676,2025,1,1,1,5,3.0,39.0,0,0,1,1,1,0,1
145402349,2025,0,0,0,2,1.0,30.0,1,1,1,0,1,0,0
145449305,2025,1,1,1,4,1.0,29.0,1,0,1,0,1,0,0
145464322,2025,1,1,1,2,2.0,28.0,1,0,1,1,0,0,0
145530869,2025,1,1,1,2,2.0,25.0,0,1,1,1,1,0,1
145597786,2025,0,0,0,3,2.0,27.0,0,1,1,0,1,0,0
145836190,2025,1,1,1,5,3.0,31.0,0,0,1,1,1,0,0
145869159,2025,1,1,1,3,2.0,50.0,1,1,1,1,1,0,1
146056476,2025,1,1,1,2,2.0,28.0,1,0,1,0,1,0,0
146072163,2025,1,1,1,2,1.0,46.0,0,0,1,0,1,0,0
146362683,2025,1,1,1,4,3.0,27.0,0,0,1,1,1,0,0
146445612,2025,1,1,1,4,1.0,25.0,1,1,1,0,0,0,0
146585340,2025,1,1,1,5,3.0,43.0,0,0,1,1,1,0,1
146674740,2025,1,1,1,3,2.0,39.0,0,0,1,1,1,0,0
146997321,2025,1,1,1,1,1.0,26.0,1,1,1,1,1,0,0
147023197,2025,1,1,1,4,3.0,33.0,0,0,1,1,1,0,1
147139470,2025,1,1,1,5,3.0,31.0,0,1,1,1,1,0,1
147178922,2025,1,1,1,2,2.0,40.0,0,0,1,0,1,1,1
147289709,2025,0,0,0,4,1.0,30.0,1,1,0,0,1,0,0
147299341,2025,1,1,1,4,2.0,32.0,1,1,1,1,1,0,0
147343503,2025,1,1,1,4,2.0,36.0,0,1,1,1,1,0,1
147365609,2025,0,1,1,1,1.0,16.0,0,1,1,0,1,1,0
147541350,2025,1,1,1,5,2.0,20.0,0,0,1,1,0,0,0
147640908,2025,1,1,1,3,2.0,18.0,1,0,1,0,0,0,0
147655825,2025,1,1,1,5,2.0,29.0,1,0,1,1,1,0,0
147834753,2025,1,1,1,2,1.0,35.0,1,1,1,0,1,0,0
147922859,2025,0,0,0,4,2.0,50.0,1,0,1,0,1,0,0
148090153,2025,1,1,1,4,2.0,39.0,0,1,1,1,1,0,0
148275061,2025,1,1,1,5,2.0,43.0,1,0,1,1,1,0,1
148378630,2025,1,1,1,2,2.0,33.0,1,0,1,1,1,0,0
148471222,2025,1,1,1,2,2.0,45.0,0,1,1,0,1,0,1
148614999,2025,1,1,1,5,2.0,35.0,0,0,1,1,1,0,0
148641978,2025,1,1,1,2,2.0,45.0,1,0,1,0,1,1,1
148746773,2025,1,1,1,4,2.0,25.0,1,0,1,0,1,0,1
148748805,2025,1,1,1,2,1.0,44.0,0,0,1,1,1,0,0
148816223,2025,0,0,0,3,2.0,15.0,0,1,0,0,0,0,0
148824620,2025,1,1,1,4,2.0,30.0,1,1,1,1,1,0,0
148913277,2025,1,1,1,1,1.0,21.0,0,0,1,1,1,0,0
148939891,2025,1,1,1,4,2.0,38.0,0,1,1,1,1,0,0
149042248,2025,1,1,1,1,2.0,25.0,0,1,1,1,1,0,0
149050557,2025,1,1,1,1,2.0,30.0,0,1,1,0,1,0,0
149144666,2025,1,1,1,5,2.0,28.0,0,0,1,1,1,0,1
149159870,2025,1,1,1,5,2.0,34.0,0,1,1,1,1,0,1
149161766,2025,0,0,0,4,2.0,28.0,1,1,1,0,0,0,0
149363338,2025,0,0,0,1,1.0,62.0,1,0,0,0,0,0,0
149468029,2025,1,1,1,5,3.0,32.0,0,0,1,1,1,1,1
149919799,2025,1,1,1,4,2.0,30.0,1,1,1,0,1,0,0
150005029,2025,1,1,1,5,1.0,27.0,0,0,1,1,1,0,0
150077142,2025,0,0,0,3,2.0,35.0,0,0,0,0,1,0,0
150152763,2025,1,1,1,2,2.0,21.0,1,0,1,0,0,0,0
150338959,2025,1,1,1,3,2.0,49.0,0,0,1,1,0,0,0
150400391,2025,1,1,1,5,2.0,30.0,1,1,1,1,1,0,0
150509440,2025,1,1,1,4,3.0,32.0,0,0,1,1,1,0,1
150774941,2025,0,1,0,5,3.0,20.0,0,1,1,1,1,0,0
151006517,2025,1,1,1,1,1.0,56.0,1,1,1,0,1,0,0
151027604,2025,0,0,0,1,2.0,60.0,0,1,1,0,1,1,0
151055572,2025,1,1,1,4,1.0,63.0,1,0,1,0,0,0,0
151059038,2025,0,1,1,5,2.0,30.0,1,1,1,1,0,0,1
151065569,2025,1,1,1,3,3.0,68.0,0,0,1,1,1,1,1
151134262,2025,1,1,1,2,2.0,20.0,0,0,1,0,0,0,0
151233014,2025,0,0,0,3,1.0,15.0,1,0,0,0,0,0,0
151244914,2025,1,1,1,2,2.0,45.0,1,0,1,1,1,0,0
151455445,2025,1,1,1,2,1.0,16.0,1,0,1,0,1,0,0
151544514,2025,0,0,0,2,1.0,30.0,0,1,0,0,1,0,0
151638993,2025,1,1,1,3,1.0,25.0,1,0,1,1,0,0,0
151744236,2025,0,0,0,2,2.0,15.0,0,0,0,0,0,0,0
151977515,2025,1,1,1,5,3.0,41.0,1,1,1,1,1,0,1
152148340,2025,1,1,1,3,2.0,23.0,1,0,1,1,0,0,0
152391003,2025,1,1,1,3,2.0,22.0,1,0,1,1,0,0,0
152425914,2025,1,1,1,5,2.0,70.0,0,0,1,1,1,0,0
152642876,2025,1,1,1,4,2.0,18.0,0,0,1,1,0,0,0
152662479,2025,1,1,1,4,3.0,32.0,1,0,1,1,1,0,1
152736746,2025,1,1,1,4,2.0,25.0,1,1,1,1,1,0,0
152737114,2025,0,0,0,2,2.0,22.0,1,1,1,0,1,1,0
153020687,2025,1,1,1,3,2.0,33.0,0,1,1,1,1,1,1
153089948,2025,1,1,1,1,1.0,40.0,1,1,1,0,1,0,0
153303294,2025,1,1,1,1,2.0,18.0,0,1,1,0,1,0,0
153367699,2025,1,1,1,3,2.0,21.0,1,1,1,1,1,0,0
153447146,2025,0,1,1,2,2.0,27.0,1,0,1,0,0,0,0
153604791,2025,1,1,1,3,2.0,30.0,1,1,1,0,1,0,0
153662700,2025,1,1,1,4,2.0,37.0,1,0,1,1,0,0,0
153725459,2025,1,1,1,3,1.0,50.0,0,1,1,0,0,0,0
153938843,2025,0,1,1,2,1.0,31.0,1,1,1,0,1,0,0
154005403,2025,1,1,1,5,2.0,44.0,0,0,1,1,1,0,0
154148719,2025,1,1,1,4,2.0,20.0,0,0,1,1,0,0,0
154319592,2025,1,1,1,5,1.0,45.0,0,0,1,1,1,0,0
154363342,2025,1,1,1,2,2.0,21.0,0,0,1,1,0,0,0
154480420,2025,1,1,1,4,2.0,21.0,1,1,1,1,1,0,0
154510345,2025,1,1,1,4,2.0,24.0,1,0,1,1,1,0,0
154578498,2025,1,1,1,2,1.0,20.0,0,1,1,0,1,0,0
154650745,2025,1,1,1,3,2.0,28.0,1,0,1,1,0,0,0
154747016,2025,1,1,1,5,2.0,32.0,0,1,1,1,1,0,1
154753378,2025,1,1,1,4,2.0,25.0,1,0,1,1,1,0,0
154796300,2025,1,1,1,4,2.0,32.0,0,1,1,1,1,0,1
154820305,2025,0,0,0,5,2.0,28.0,0,1,1,0,1,0,0
154823347,2025,1,1,1,5,2.0,23.0,0,1,1,1,1,0,1
155014593,2025,1,1,1,4,2.0,25.0,1,0,1,1,0,0,0
155076550,2025,1,1,1,3,2.0,29.0,0,0,1,1,1,0,1
155179513,2025,1,1,1,2,2.0,47.0,1,0,0,0,1,1,0
155357943,2025,0,0,0,1,1.0,52.0,0,0,0,0,0,0,0
155400801,2025,1,1,1,5,2.0,34.0,0,0,1,1,1,0,0
155485826,2025,1,1,1,3,3.0,29.0,0,0,1,1,1,0,1
155493467,2025,0,0,0,4,1.0,19.0,1,1,1,0,1,0,0
155576135,2025,0,0,0,2,2.0,23.0,1,0,1,1,1,0,0
155759977,2025,1,1,1,2,1.0,51.0,1,0,1,0,1,0,0
155768483,2025,1,1,1,5,3.0,32.0,0,0,1,1,1,1,1
155846819,2025,1,1,1,1,1.0,53.0,1,1,1,0,1,0,0
156084498,2025,1,1,1,4,3.0,35.0,1,0,1,1,1,0,1
156272413,2025,1,1,1,4,2.0,20.0,0,1,1,1,1,0,0
156307859,2025,1,1,1,5,3.0,30.0,0,1,1,1,1,1,1
156426549,2025,1,1,1,5,2.0,25.0,0,0,1,1,1,0,1
156663338,2025,1,1,1,1,2.0,25.0,1,1,1,1,1,0,1
156677438,2025,1,1,1,4,2.0,32.0,1,0,1,0,1,0,0
156729304,2025,0,0,0,1,2.0,50.0,1,1,1,0,0,0,0
156789647,2025,1,1,1,1,2.0,18.0,1,1,1,1,1,0,1
156792378,2025,1,1,1,1,1.0,33.0,0,1,1,0,1,0,0
156948355,2025,0,0,0,3,1.0,40.0,1,1,1,0,0,0,0
156965233,2025,1,1,1,3,2.0,37.0,1,0,1,1,1,0,0
157061599,2025,1,1,1,1,2.0,30.0,0,1,1,0,1,0,0
157115140,2025,1,1,1,5,3.0,32.0,0,1,1,1,1,0,1
157151458,2025,1,1,1,2,2.0,39.0,1,1,0,0,1,0,0
157265630,2025,1,1,1,3,2.0,28.0,0,0,1,1,1,1,1
157290090,2025,1,1,1,4,3.0,36.0,0,0,1,1,1,0,1
157326343,2025,1,1,1,5,2.0,35.0,0,1,1,1,1,0,1
157385852,2025,0,0,0,4,2.0,33.0,1,1,1,1,1,0,0
157442482,2025,1,1,1,3,1.0,24.0,1,0,1,1,0,0,0
157466906,2025,0,0,0,2,1.0,50.0,1,1,1,0,0,0,0
157506649,2025,1,1,1,4,2.0,30.0,0,1,1,1,1,0,0
157615142,2025,1,1,1,5,2.0,27.0,0,1,1,0,1,0,0
157721830,2025,1,1,1,5,3.0,35.0,0,1,1,1,1,1,1
158055441,2025,1,1,1,1,2.0,27.0,1,0,1,0,1,0,0
158100656,2025,1,1,1,2,2.0,24.0,1,1,1,0,1,0,1
158118806,2025,0,0,0,2,2.0,45.0,0,0,1,1,1,0,0
158158530,2025,1,1,1,2,2.0,17.0,0,0,1,1,1,0,0
158162947,2025,1,1,1,4,2.0,30.0,1,1,1,1,1,0,0
158269401,2025,1,1,1,1,2.0,20.0,0,0,1,1,0,0,0
158274667,2025,1,1,1,2,2.0,30.0,0,0,1,0,1,0,0
158351403,2025,1,1,1,1,2.0,34.0,1,0,1,1,1,1,0
158362128,2025,0,0,0,1,2.0,18.0,0,1,1,0,1,0,0
158785944,2025,1,1,1,5,2.0,30.0,0,0,1,1,1,0,0
158841396,2025,1,1,1,5,2.0,19.0,0,1,1,1,1,0,0
158848963,2025,1,1,1,5,3.0,31.0,1,1,1,1,1,0,1
158923850,2025,1,1,1,4,2.0,18.0,1,0,1,0,0,0,0
